"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-06-28","0.00","84","90","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-06-29",,"83","92","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-06-30","0.00","83","93","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-01","0.02","84","89","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-02","0.00","85","93","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-03",,"83","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-04","0.00","81","100","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-05","0.00","81","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-06","2.64","76","99","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-07","0.20","80","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-08","0.04","81","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-09","0.02","79","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-10","1.57","76","82","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-11","0.59","81","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-12","0.00","81","90","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-13","0.03","83","92","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-14","0.00","81","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-15","0.67","77","80","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-16","0.08","78","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-17","0.04","79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-18","0.43","78","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-19","0.43","77",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-20","0.12","78","83","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-21","0.00","80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-22","0.02","79","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-23","0.59","80","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-24","2.09","78","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-25","0.08","78","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-26","0.67","78","82","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-27","0.08","79","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-28","0.04","82","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-29","0.00","83","91","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-30","0.00","82","89","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-07-31",,"81","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-01","0.01","80","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-02","0.51","77","81","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-03","0.02","80","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-04","0.00","77","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-05","0.59","78","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-06","0.04","78","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-07","0.43","78","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-08","0.04","76","81","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-09","0.12","79","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-10","0.00","80","85","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-11","0.47","79","84","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-12","0.00","81","89","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-13","0.20","79","87","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-14","0.39","80","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-15","0.00","80","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-16","0.00","80","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-17","0.04","81","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-18","0.00","80","89","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-19","0.04","80","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-20","0.04","77",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-21","0.31","74","78",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-22","1.02","75","79","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-23","1.06","75",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-24","0.12","79","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-25","0.01","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-26","0.00","80","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-27",,"80","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-28","0.00","76","81","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-29","0.01","76","84","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-30","0.16","80","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-08-31","0.00","81",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-01","0.00","81","88","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-02","0.00","80","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-03","0.00","80","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-04",,"81","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-05",,"79","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-06","0.08","80","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-07","0.00","79","87","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-08","0.08","80","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-09","0.00","80","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-10","0.00","81","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-11",,"81","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-12",,"78","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-13","0.00","78","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-14","0.03","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-15","0.00","81","91","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-16",,"81","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-17",,"80","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-18","0.02","81","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-19","0.16","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-20","0.00","82",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-21",,"80","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-22","0.59","80","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-23","0.28","78","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-24","0.04","76","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-25","0.00","78","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-26","0.00","77","86","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-27","0.01","81","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-28","0.59","78","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-29","0.00","78","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-09-30",,"81","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-01","0.00","80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-02",,"81","91","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-03",,"79","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-04","0.00","79","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-05",,"79","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-06","0.00","79","89","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-07","0.02","78","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-08","0.02","79","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-09","0.02","80","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-10","0.00","81","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-11","0.00","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-12","0.00","80","93","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-13",,"81","92","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-14","0.00","82","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-15","0.00","77","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-16","0.00","76","89","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-17","0.00","80","90","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-18","0.00","82","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-19",,"80","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-20",,"76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-21",,"75","82","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-22",,"75",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-23",,"74","79","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-24","0.00","74","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-25","0.00","74","86","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-26","0.00","72","86","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-27","0.00","75","86","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-28",,"77","87","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-29","0.59","76","83","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-30","0.31","78","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-10-31","0.00","78","87","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-01","0.00","78","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-02","0.00","78","87","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-03","0.00","79","88","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-04","0.00","76","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-05","0.00","74","87","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-06","0.00","76","86","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-07","0.00","77","86","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-08","0.00","78","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-09","0.00","76","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-10","0.00","76","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-11","0.00","76","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-12","0.00","73","83","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-13","0.00","73","82","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-14","0.00","74","84","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-15","0.00","77","86","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-16","0.00","76","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-17","0.00","73","85","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-18","0.00","75","84","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-19","0.00","74","84","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-20","0.00","74","84","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-21","0.00","70","84","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-22","0.00","72","83","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-23","0.00","76","84","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-24","0.00","75","85","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-25","0.00","72","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-26","0.00","73",,"54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-27","0.00","75","85","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-28","0.00","75","85","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-29","0.00","74",,"61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-11-30","0.00","76","85","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-01","0.00","74","84","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-02","0.00","73","85","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-03","0.00","67",,"57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-04","0.00","73",,"55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-05","0.00","71","85","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-06","0.00","71","86","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-07","0.00","72","87","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-08","0.00","70",,"54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-09","0.00","72","85","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-10","0.00","72","86","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-11","0.00","73","83","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-12","0.00","72",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-13","0.00","70","85","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-14","0.00","71","83","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-15",,"76","86","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-16","0.00","75","87","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-17","0.00","71",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-18","0.00","72","85","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-19","0.00","71","84","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-20","0.00","71","85","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-21","0.00","73","84","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-22","0.00","69","79","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-23","0.00","72","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-24","0.00","73","82","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-25","0.00","73","80","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-26","0.00","69",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-27","0.00","71",,"65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-28","0.00","73","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-29","0.00","73","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-30","0.00","72","83","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2003-12-31","0.00","72","84","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-01","0.00","72","85","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-02","0.00","73","83","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-03","0.00","73","82","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-04","0.00","71","80","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-05","0.00","72",,"61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-06","0.00","72",,"62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-07","0.00","72",,"62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-08","0.00","70","82","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-09","0.00","72","81","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-10","0.00","70",,"53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-11","0.00","69","81","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-12","0.00","72",,"54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-13","0.00","71","85","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-14","0.00","74","88","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-15","0.00","74",,"57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-16","0.00","74","86","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-17","0.00","77","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-18","0.00","77","89","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-19","0.00","74","89","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-20","0.00","75","85","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-21","0.00","76","86","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-22","0.00","74","85","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-23","0.00","76","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-24",,"74","84","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-25",,"72","83","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-26","2.05","78","87","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-27","0.00","73","81","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-28",,"74","82","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-29","0.00","74","81","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-30","0.16","77","85","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-01-31","0.43","74","85","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-01","0.02","73","83","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-02","0.00","73","80","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-03","0.00","72","80",
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-04","0.00","76","85","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-05","0.00","76","85","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-06","0.00","74","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-07","0.00","72","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-08","0.00","72","84","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-09","0.00","72","83","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2004-02-10","0.00","74","86","60"
